Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
MAHENDRA KARMA,INC,0,Graduate,50,Bastar + Chhattisgarh,4046770,21534,2004
RAMNATH SARFE,CPI,0,Post Graduate,45,Bastar + Chhattisgarh,77000,20328,2004
SHIVRAM,CPI(ML)(L),0,8th Pass,28,Bastar + Chhattisgarh,262000,25000,2004
SHKUNTALA ATE,SP,0,5th Pass,30,Bastar + Chhattisgarh,50800,0,2004
TARACHAND SAHU   Winner ,BJP,0,Post Graduate,57,Durg + Chhattisgarh,3205175,1060847,2004
ARUN JOSHI,IND,0,Graduate,34,Durg + Chhattisgarh,0,0,2004
ASHOK KUMAR RAJPUT,IND,0,Literate,40,Durg + Chhattisgarh,333000,0,2004
BALVINDER SINGH,IND,0,Not Given,50,Durg + Chhattisgarh,0,86714,2004
BHARAT BHUSHAN PANDEY,IND, 6 ,12th Pass,42,Durg + Chhattisgarh,1201254,0,2004
BHUPESH BAGHEL,INC,0,Post Graduate,42,Durg + Chhattisgarh,7666901,306050,2004
KIRAN NONI URF KIRAN BETI,IJP,0,Not Given,35,Durg + Chhattisgarh,30000,0,2004
MANHARAN SINGH CHHEDAIHA,IND,0,10th Pass,34,Durg + Chhattisgarh,10000,5000,2004
R. D. JOGANSH,IND,0,12th Pass,63,Durg + Chhattisgarh,258000,0,2004
SHIEKH RASOOL ALIAS DADA BHAI,SP,0,Literate,36,Durg + Chhattisgarh,1620000,0,2004
SHRI MATAJI,BSP,0,12th Pass,36,Durg + Chhattisgarh,425000,0,2004
PRADEEP GANDHI   Winner ,BJP,0,Graduate,39,Rajnandgaon + Chhattisgarh,1699397,486000,2004
AAJU RAM CHANDRAVANSHI,IND,0,Not Given,65,Rajnandgaon + Chhattisgarh,1942442,25000,2004
DEVVRAT SINGH,INC,0,Post Graduate,33,Rajnandgaon + Chhattisgarh,11414118,228171,2004
MOCHI RAM GOND,BSP,0,5th Pass,54,Rajnandgaon + Chhattisgarh,1860000,25000,2004
ROMAN KUMAR SAHU,SP,0,Not Given,35,Rajnandgaon + Chhattisgarh,920000,175000,2004
SANTRAM GOND (CHHEDIYA),IND,0,Not Given,26,Rajnandgaon + Chhattisgarh,15100,0,2004
SMT. PUSHPA NAGDEV,RPI(KH),0,Graduate,40,Rajnandgaon + Chhattisgarh,365000,0,2004
DELKAR MOHANBHAI SANJIBHAI   Winner ,BNP,0,12th Pass,41,Dadra & Nagar Haveli + Dadra & Nagar Haveli,28619160,1296271,2004
GAVLI SITARAM,INC,0,Graduate,48,Dadra & Nagar Haveli + Dadra & Nagar Haveli,9246142,191667,2004
PATEL ANILBHAI,BJP,0,Graduate,33,Dadra & Nagar Haveli + Dadra & Nagar Haveli,841000,0,2004
PATEL UTTAMBHAI,SHS, 6 ,Graduate Professional,37,Dadra & Nagar Haveli + Dadra & Nagar Haveli,79500,285003,2004
PATEL DAHYABHAI VALLABHBHAI   Winner ,INC, 1 ,12th Pass,58,Daman And Diu + Daman & Diu,54787351,6640008,2004
DHODI DHIRU RANCHHOD,BSP,0,Graduate,28,Daman And Diu + Daman & Diu,500,0,2004
GOPAL K. TANDEL,BJP,0,Graduate,50,Daman And Diu + Daman & Diu,28576268,3949827,2004
SHRIPAD YESSO NAIK   Winner ,BJP,0,Graduate,50,Panaji + Goa,4537329,598785,2004
ADV. RAMESH SAKHARAM NAIK,IND,0,Graduate Professional,49,Panaji + Goa,2974500,420000,2004
BHONSLE DHUMA RAJARAM,IND,0,Post Graduate,60,Panaji + Goa,1609500,9780,2004
CHRISTOPHER OSWALD FONSECA,CPI, 1 ,Post Graduate,50,Panaji + Goa,2760263,52215,2004
DSOUZA WILFRED,NCP,0,Graduate Professional,76,Panaji + Goa,17153854,44045,2004
PARESH ATMARAM RAIKAR,MAG,0,Graduate,47,Panaji + Goa,2006000,934658,2004
SAMEER ANANT BANDODKAR,SHS,0,Graduate Professional,37,Panaji + Goa,1801600,120000,2004
ALEMAO CHURCHIL BRAZ   Winner ,INC, 1 ,12th Pass,55,Mormugao + Goa,8675904,8172004,2004
ANGLE RAMAKANT SOIRU,BJP,0,Graduate,54,Mormugao + Goa,68249462,15431905,2004
AUDA VIEGAS,UGDP, 2 ,Post Graduate,58,Mormugao + Goa,12241300,218600,2004
COELHO MIGEL PIEDADE,IND,0,Literate,39,Mormugao + Goa,3240,0,2004
DIAS JAWAHAR EMERCIANO,MAG,0,Post Graduate,48,Mormugao + Goa,8033352,0,2004
FERNANDES EDWIN,IND,0,Graduate Professional,28,Mormugao + Goa,155500,0,2004
PRABHU VISHNU GOPAL,SHS,0,10th Pass,49,Mormugao + Goa,929960,516000,2004
GADHAVI PUSHPADAN SHAMBHUDAN   Winner ,BJP,0,Graduate Professional,63,Kutch + Gujarat,9730221,719633,2004
AHIR  VIKRAMBHAI   Winner ,INC,0,Graduate,48,Jamnagar + Gujarat,4837028,574600,2004
DR. KATHIRIA VALLABHBHAI RAMJIBHAI   Winner ,BJP,0,Graduate Professional,49,Rajkot + Gujarat,7971781,110729,2004
PATEL HARILAL MADHAVJIBHAI (HARIBHAI PATEL)   Winner ,BJP,0,8th Pass,51,Porbandar + Gujarat,7041540,1738534,2004
BARAD JASUBHAI DHANABHAI   Winner ,INC, 2 ,Graduate,49,Junagadh + Gujarat,18457408,0,2004
VIRJIBHAI THUMMAR   Winner ,INC, 1 ,Graduate,43,Amreli + Gujarat,15227334,87000,2004
DILEEP SANGHANI,BJP,0,Post Graduate,49,Amreli + Gujarat,8529967,1881000,2004
RANA RAJENDRASINH GHANASHYAMSINH (RAJUBHAI RANA)   Winner ,BJP,0,Graduate Professional,48,Bhavnagar + Gujarat,2350613,0,2004
VARMA RATILAL KALIDAS   Winner ,BJP,0,Post Graduate,55,Dhandhuka + Gujarat,7900277,3881919,2004
HARIN PATHAK   Winner ,BJP, 1 ,Graduate Professional,56,Ahmedabad + Gujarat,10287931,0,2004
L. K. ADVANI   Winner ,BJP,0,Graduate Professional,76,Gandhinagar + Gujarat,13042443,554000,2004
JIVABHAI AMBALAL PATEL   Winner ,INC,0,10th Pass,70,Mehsana + Gujarat,34602412,0,2004
KANODIA MAHESHKUMAR MITHABHAI   Winner ,BJP,0,Literate,67,Patan + Gujarat,11842032,803206,2004
CHAVDA HARISINHAJI PRATAPSINHAJI   Winner ,INC, 1 ,10th Pass,73,Banaskantha + Gujarat,17693895,0,2004
MADHUSUDAN MISTRY   Winner ,INC,0,Post Graduate,59,Sabarkantha + Gujarat,1826173,125000,2004
VAGHELA SHANKERSINH LAXMANSINH   Winner ,INC,0,Post Graduate,64,Kapadvanj + Gujarat,7004174,0,2004
KATARA BABUBHAI KHIMABHAI   Winner ,BJP,0,Graduate,43,Dohad + Gujarat,700000,109751,2004
SOLANKI BHUPENDRASINH PRABHATSINH   Winner ,BJP,0,Graduate Professional,50,Godhra + Gujarat,2724746,0,2004
DINSHA PATEL   Winner ,INC,0,10th Pass,67,Kaira + Gujarat,5727475,3083830,2004
SOLANKI BHARATSINH MADHAVSINH   Winner ,INC,0,Graduate Professional,50,Anand + Gujarat,996308,0,2004
NARANBHAI  RATHWA   Winner ,INC,0,Post Graduate,51,Chhota Udaipur + Gujarat,2793000,271125,2004
VASAVA MANSUKHBHAI DHANJIBHAI   Winner ,BJP,0,Post Graduate,47,Broach + Gujarat,1583619,0,2004
KASHIRAM RANA   Winner ,BJP,0,Graduate Professional,65,Surat + Gujarat,7677857,0,2004
CHAUDHARY TUSHARBHAI AMARSINHBHAI   Winner ,INC,0,Graduate Professional,36,Mandvi + Gujarat,1817815,400372,2004
KISHANBHAI VESTABHAI PATEL   Winner ,INC, 2 ,10th Pass,39,Bulsar + Gujarat,279461,0,2004
SELJA   Winner ,INC,0,Post Graduate,41,Ambala + Haryana,7176087,0,2004
AMAN KUMAR NAGRA,HVP,0,Literate,49,Ambala + Haryana,359183,0,2004
ARVIND KUMAR SONKAR,ABHM,0,Graduate Professional,31,Ambala + Haryana,17071,0,2004
BALWANT SINGH,INLD,0,Graduate,54,Ambala + Haryana,6981850,381285,2004
CHANDER PAL,BSP,0,10th Pass,56,Ambala + Haryana,7794148,990610,2004
HEM RAJ,LJNSP,0,10th Pass,41,Ambala + Haryana,183053,44260,2004
JASWINDER SINGH,IND,0,12th Pass,45,Ambala + Haryana,2466200,900000,2004
RAM SARUP,IND,0,8th Pass,52,Ambala + Haryana,404000,0,2004
RANBIR SINGH,ES,0,Graduate,36,Ambala + Haryana,1022000,350000,2004
RATTAN LAL KATARIA,BJP,0,Post Graduate,52,Ambala + Haryana,4291700,396413,2004
RAUNAQ SINGH,IND,0,Post Graduate,68,Ambala + Haryana,3867798,50000,2004
SANJEEV GHARU,SAP,0,Graduate,29,Ambala + Haryana,57000,0,2004
SUNIL KUMAR,IND,0,10th Pass,30,Ambala + Haryana,1678,0,2004
NAVEEN JINDAL   Winner ,INC,0,Post Graduate,34,Kurukshetra + Haryana,121295000,0,2004
ABHAY SINGH CHAUTALA,INLD,0,Graduate,41,Kurukshetra + Haryana,38101844,0,2004
ATAM PRAKASH,IND,0,Post Graduate,47,Kurukshetra + Haryana,2066000,22000,2004
BHUPENDER SINGH,IND,0,Graduate,39,Kurukshetra + Haryana,5057500,50000,2004
GURDAYAL SINGH SAINI,BJP,0,10th Pass,57,Kurukshetra + Haryana,11942800,200000,2004
JAGIR SINGH,IND,0,Graduate,38,Kurukshetra + Haryana,6922075,0,2004
JAGMOHAN,IND,0,10th Pass,50,Kurukshetra + Haryana,10328000,0,2004
JAI SINGH,IND,0,Not Given,40,Kurukshetra + Haryana,41500,0,2004
JATINDER SINGH ( KAKKA),HVP,0,Graduate,51,Kurukshetra + Haryana,34693000,0,2004
MONA RAM,BSP,0,Literate,41,Kurukshetra + Haryana,560000,0,2004
RAGHUBIR CHAND,IND,0,10th Pass,43,Kurukshetra + Haryana,439000,0,2004
ROOP CHAND,IND,0,10th Pass,70,Kurukshetra + Haryana,1821500,6000,2004
SARDAR JAGMEET SINGH SAINI,ES,0,Literate,59,Kurukshetra + Haryana,4105408,125754,2004
SUNIL GUPTA,IND,0,10th Pass,44,Kurukshetra + Haryana,68000,5000,2004
VISHAL JOLLY,SP,0,Graduate,35,Kurukshetra + Haryana,890048,140000,2004
ARVIND KUMAR SHARMA   Winner ,INC,0,Post Graduate,42,Karnal + Haryana,5736332,0,2004
ANGREJ SINGH JOON,RGD,0,Graduate Professional,30,Karnal + Haryana,98000,30000,2004
ASHOK KUMAR ARORA,INLD,0,10th Pass,45,Karnal + Haryana,5974456,300000,2004
ASHOK KUMAR KASHYAP,BSP,0,Doctorate,37,Karnal + Haryana,1916540,10465,2004
DULI CHAND MALIK,IND,0,Post Graduate,66,Karnal + Haryana,1900000,327000,2004
I. D. SWAMI,BJP,0,Post Graduate,74,Karnal + Haryana,5932086,11500,2004
KULDIP SHARMA,IND,0,Graduate Professional,47,Karnal + Haryana,3889211,176579,2004
MAHINDER SINGH,CPI(ML)(L),0,Not Given,48,Karnal + Haryana,0,0,2004
MAHINDER SINGH RANA,IND,0,Literate,47,Karnal + Haryana,110000,0,2004
NARESH SACHDEVA,IND,0,10th Pass,41,Karnal + Haryana,322500,0,2004
PREMO ALIAS PREMVATI KASHYAP,FCI,0,Not Given,35,Karnal + Haryana,1040000,0,2004
RAGHUMAL BHATT,SP,0,Post Graduate,36,Karnal + Haryana,211353,0,2004
RAJ KUMAR,ES,0,Post Graduate,35,Karnal + Haryana,1512000,21000,2004
RAJ KUMAR KASHYAP,IND,0,Not Given,41,Karnal + Haryana,650000,0,2004
RAJBIR SINGH CHAUHAN,IND, 2 ,Graduate,56,Karnal + Haryana,2300000,0,2004
RAM CHANDER JANGRA,HVP,0,Not Given,53,Karnal + Haryana,4233103,54500,2004
RAM MEHAR SINGH,IND,0,Graduate Professional,46,Karnal + Haryana,13343789,0,2004
RISHI RAM GUPTA,IND,0,10th Pass,47,Karnal + Haryana,7080000,839000,2004
ROSHAN LAL BINDAL,SHS,0,Graduate,53,Karnal + Haryana,4180000,0,2004
SURINDER SINGH HOODA,LJNSP,0,12th Pass,34,Karnal + Haryana,3536332,750905,2004
KISHAN SINGH SANGWAN   Winner ,BJP,0,Post Graduate,54,Sonepat + Haryana,7777238,847138,2004
BALBIR SINGH,Rashtriya Swabhimaan Party, 1 ,Not Given,48,Sonepat + Haryana,400250,0,2004
BASANT,IND,0,10th Pass,35,Sonepat + Haryana,283000,0,2004
BRAHAM SINGH,IND, 1 ,Post Graduate,52,Sonepat + Haryana,1547000,0,2004
DHARAM PAL SINGH MALIK,INC,0,Post Graduate,60,Sonepat + Haryana,7134286,15288,2004
HARI PARKASH,IND, 2 ,10th Pass,53,Sonepat + Haryana,1027757,0,2004
JAGBIR SINGH MALIK,IND,0,Graduate Professional,50,Sonepat + Haryana,4591603,0,2004
JAGDISH RAI AGGARWAL,IND,0,10th Pass,63,Sonepat + Haryana,9500672,0,2004
JAI KISHAN,IND,0,Graduate,35,Sonepat + Haryana,2910458,80000,2004
KIRPAL SINGH,JD(S),0,Post Graduate,41,Sonepat + Haryana,1022800,0,2004
KRISHAN,IND,0,Graduate,30,Sonepat + Haryana,41500,0,2004
KRISHNA MALIK,INLD,0,Graduate,30,Sonepat + Haryana,41500,0,2004
NAVEEN KUMAR,IND,0,10th Pass,28,Sonepat + Haryana,10000,0,2004
SANT RAM,IND,0,Post Graduate,39,Sonepat + Haryana,586000,0,2004
SATBIR,IND,0,12th Pass,46,Sonepat + Haryana,5452500,150000,2004
SATYA PAL,LJNSP,0,10th Pass,43,Sonepat + Haryana,2056500,312000,2004
SHAMSHER,IND,0,12th Pass,35,Sonepat + Haryana,281000,31200,2004
SITYENDER,IND,0,10th Pass,26,Sonepat + Haryana,57000,0,2004
SUBE SINGH,JCP,0,Post Graduate,56,Sonepat + Haryana,5506672,0,2004
SUGAN GUPTA,BSP,0,10th Pass,50,Sonepat + Haryana,2276412,0,2004
BHUPINDER SINGH   Winner ,INC, 1 ,Graduate Professional,54,Rohtak + Haryana,9486571,457151,2004
ABHIMANYU,BJP,0,Graduate,36,Rohtak + Haryana,44375405,0,2004
AJAY KUMAR,IND,0,Graduate,33,Rohtak + Haryana,76056,0,2004
AJAY SINGH,AIFB,0,12th Pass,34,Rohtak + Haryana,4514500,58000,2004
ANOOP SINGH,RVP,0,10th Pass,33,Rohtak + Haryana,339070,0,2004
ANOOP SINGH MATANHAIL,IND,0,10th Pass,59,Rohtak + Haryana,426152,0,2004
BHARPUR,RLD,0,Post Graduate,39,Rohtak + Haryana,2727000,288521,2004
BHIM SINGH,INLD,0,Graduate,62,Rohtak + Haryana,5804973,439167,2004
BIMLA,BRPP,0,Graduate,28,Rohtak + Haryana,160000,0,2004
GEETA,BSP,0,Doctorate,28,Rohtak + Haryana,912640,200000,2004
HARI SINGH,IND,0,Post Graduate,83,Rohtak + Haryana,553891,0,2004
JAIMAL,RSKP,0,Post Graduate,40,Rohtak + Haryana,288484,0,2004
JAIPAL,IND,0,Literate,59,Rohtak + Haryana,100000,0,2004
KULDEEP SINGH,IND,0,Post Graduate,34,Rohtak + Haryana,247000,0,2004
MUKHTIAR SINGH,IND,0,Post Graduate,49,Rohtak + Haryana,1912000,0,2004
NAFE,IND,0,10th Pass,65,Rohtak + Haryana,1279750,0,2004
RADHE SHYAM,IND,0,8th Pass,49,Rohtak + Haryana,196141,0,2004
RAMPHAL,IND,0,10th Pass,56,Rohtak + Haryana,276518,0,2004
RANVIR SINGH,IND,0,12th Pass,58,Rohtak + Haryana,1042874,0,2004
SAJJAN SINGH,IND,0,8th Pass,55,Rohtak + Haryana,641074,27000,2004
SATENDER,IND,0,Graduate,38,Rohtak + Haryana,3818092,0,2004
SHISHPAL,SAP, 1 ,Post Graduate,50,Rohtak + Haryana,2375038,20000,2004
USHA,HVP,0,Graduate,56,Rohtak + Haryana,6066861,0,2004
AVTAR SINGH BHADANA   Winner ,INC,0,8th Pass,48,Faridabad + Haryana,9763648,0,2004
AKHTAR HUSAIN,IND,0,12th Pass,36,Faridabad + Haryana,193000,43000,2004
BALDEV SINGH,IND,0,Not Given,48,Faridabad + Haryana,3220000,0,2004
CHANDER BHAN SHARMA,IND,0,10th Pass,33,Faridabad + Haryana,100000,270000,2004
CHAUDHARY AKHTAR,SP,0,Not Given,46,Faridabad + Haryana,128280,0,2004
DEVENDER BHADANA,HVP,0,10th Pass,36,Faridabad + Haryana,7873522,0,2004
DR. K. P. SINGH,IND,0,Doctorate,46,Faridabad + Haryana,192500,0,2004
HAJI ABDUL MALIK,BSP, 6 ,Graduate,45,Faridabad + Haryana,11289031,485539,2004
KAMAL GODARA,IND,0,Not Given,37,Faridabad + Haryana,1776717,0,2004
LOKENDRA SINGH,SHS,0,Literate,37,Faridabad + Haryana,337236,76537,2004
MOHD. ILYAS,INLD,0,Graduate,50,Faridabad + Haryana,7974248,79000,2004
RAM NIWAS RATHI,LJNSP,0,10th Pass,40,Faridabad + Haryana,1395125,295380,2004
RAMCHANDER BAINDA,BJP,0,10th Pass,53,Faridabad + Haryana,20226019,0,2004
SUBHASH BAGHEL,LP(S),0,12th Pass,36,Faridabad + Haryana,185000,0,2004
INDERJIT SINGH   Winner ,INC,0,Graduate Professional,54,Mahendragarh + Haryana,55105874,1108417,2004
AJAY KUMAR,RVP,0,Graduate,28,Mahendragarh + Haryana,2550678,0,2004
ALAKH MOHAN MATHUR,IND,0,Not Given,49,Mahendragarh + Haryana,8291471,1504000,2004
ANIL RAO,HVP,0,Post Graduate,45,Mahendragarh + Haryana,4683059,0,2004
BHAGAT BAL KISHAN SAINI,IND,0,Literate,56,Mahendragarh + Haryana,353305,0,2004
COMRADE RAJENDER SINGH ADVOCATE,IND, 1 ,Post Graduate,46,Mahendragarh + Haryana,380705,65000,2004
DR. SUDHA YADAV,BJP,0,Post Graduate,39,Mahendragarh + Haryana,6589242,1420864,2004
NARESH,IND,0,8th Pass,33,Mahendragarh + Haryana,2086000,0,2004
RAGHU YADAV,SP, 2 ,Graduate,48,Mahendragarh + Haryana,2150103,0,2004
RAM KISHAN,BRPP,0,Illiterate,0,Mahendragarh + Haryana,5200,0,2004
ROHTASH,BSP,0,8th Pass,41,Mahendragarh + Haryana,103070,697000,2004
SATBIR KUNDU,IND,0,Post Graduate,45,Mahendragarh + Haryana,6240000,0,2004
SWAMI DHARAM DEV,INLD,0,Post Graduate,42,Mahendragarh + Haryana,4525491,0,2004
VED PRAKASH,NSSP,0,Not Given,44,Mahendragarh + Haryana,600200,0,2004
KULDEEP BISHNOI   Winner ,INC,0,Graduate,35,Bhiwani + Haryana,143724090,21865304,2004
AJAY SINGH CHAUTALA,INLD,0,Post Graduate,43,Bhiwani + Haryana,76671616,861800,2004
BHAL SINGH,IND,0,10th Pass,48,Bhiwani + Haryana,527000,0,2004
DEVI LAL,IND,0,10th Pass,38,Bhiwani + Haryana,9835579,2292500,2004
KAPTAN,LJNSP,0,12th Pass,34,Bhiwani + Haryana,818000,0,2004
KULDEEP,IND,0,10th Pass,33,Bhiwani + Haryana,1250000,0,2004
MAHENDER SINGH,SP,0,Post Graduate,32,Bhiwani + Haryana,925000,90000,2004
MANGAL SINGH,IND,0,10th Pass,43,Bhiwani + Haryana,1945000,207000,2004
MANGE RAM,IND,0,Doctorate,35,Bhiwani + Haryana,1863000,209577,2004
RAJ DEVI JANGRA,IND,0,10th Pass,39,Bhiwani + Haryana,2553129,400000,2004
RAM BILAS,BJP,0,Graduate Professional,56,Bhiwani + Haryana,2890201,0,2004
RAMANAND,BSP,0,Literate,60,Bhiwani + Haryana,4646000,250000,2004
SANJEEV,IND,0,Post Graduate,26,Bhiwani + Haryana,635000,0,2004
SURENDER,IND,0,8th Pass,34,Bhiwani + Haryana,1263000,60000,2004
SURENDER SINGH,HVP,0,Literate,34,Bhiwani + Haryana,1163000,60000,2004
TAPESH BAGATI,IND,0,Graduate,31,Bhiwani + Haryana,120431552,0,2004
JAI PARKASH   Winner ,INC, 5 ,12th Pass,51,Hissar + Haryana,4568812,245760,2004
ATAM PRAKASH,IND,0,Post Graduate,47,Hissar + Haryana,2026000,22000,2004
BALWAN ARYA,IND,0,Post Graduate,32,Hissar + Haryana,1231589,1091728,2004
KANWAL SINGH,HVP,0,Graduate,66,Hissar + Haryana,18616928,30000,2004
NIRAJ,IND,0,Graduate Professional,34,Hissar + Haryana,724029,0,2004
PARMESHWAR DAS,IND,0,8th Pass,63,Hissar + Haryana,3070000,0,2004
PRITAM KUMAR,IND,0,10th Pass,44,Hissar + Haryana,268320,0,2004
RAMJI LAL,IND,0,5th Pass,46,Hissar + Haryana,1563000,0,2004
RAMNIWAS,SP,0,Graduate Professional,50,Hissar + Haryana,4088515,0,2004
RANDHIR SINGH,IND,0,Post Graduate,56,Hissar + Haryana,158411,0,2004
SANT RAM PRAKASH,BSP,0,10th Pass,47,Hissar + Haryana,1282556,0,2004
SATPAL,IND,0,Post Graduate,48,Hissar + Haryana,2248037,23800,2004
SHAMSHER,IND,0,10th Pass,35,Hissar + Haryana,6282500,100000,2004
SUNIL KUMAR,IND,0,10th Pass,35,Hissar + Haryana,38275,0,2004
SURENDER SINGH BARWALA,INLD,0,Post Graduate,52,Hissar + Haryana,7157128,10650,2004
SWAMI RAGHVANAND,BJP,0,10th Pass,51,Hissar + Haryana,3653501,0,2004
ATMA SINGH GILL   Winner ,INC,0,5th Pass,66,Sirsa + Haryana,1302714,280000,2004
AMI LAL,RVP,0,Not Given,36,Sirsa + Haryana,406500,0,2004
DESRAJ,IND,0,5th Pass,49,Sirsa + Haryana,91500,30000,2004
DR. RAMESH BHUKAL,BSP,0,Doctorate,47,Sirsa + Haryana,2420600,853000,2004
DR. SUSHIL INDORA,INLD,0,Doctorate,41,Sirsa + Haryana,6020496,1397181,2004
MAHAVIR PARSHAD,BJP, 2 ,Post Graduate,50,Sirsa + Haryana,20348798,1338735,2004
RAIR CHAND,HVP,0,10th Pass,51,Sirsa + Haryana,4313170,67000,2004
VIKARAMJIT,IND,0,10th Pass,31,Sirsa + Haryana,362000,150000,2004
DHANI RAM SHANDIL   Winner ,INC,0,Doctorate,63,Simla + Himachal Pradesh,9272958,958,2004
HIRA NAND KASHYAP,BJP,0,Post Graduate,55,Simla + Himachal Pradesh,3528287,40300,2004
SOM NATH,BSP,0,10th Pass,45,Simla + Himachal Pradesh,6520000,47000,2004
PRATIBHA SINGH   Winner ,INC,0,Graduate,47,Mandi + Himachal Pradesh,230288018,1542808,2004
KASHMIR SINGH GULERIA,IND,0,Post Graduate,70,Mandi + Himachal Pradesh,1169000,0,2004
MAHESHWAR SINGH,BJP,0,12th Pass,55,Mandi + Himachal Pradesh,21041817,0,2004
MOHAN LAL SAHNI,BSP,0,Post Graduate,35,Mandi + Himachal Pradesh,0,0,2004
SHAN MOHAMMAD,IND,0,Graduate,41,Mandi + Himachal Pradesh,6342500,70000,2004
CHANDER KUMAR   Winner ,INC,0,Post Graduate,59,Kangra + Himachal Pradesh,7304760,1916918,2004
DHANI RAM,IND,0,Illiterate,62,Kangra + Himachal Pradesh,381056,0,2004
SURESH CHANDEL   Winner ,BJP,0,Post Graduate,44,Hamirpur + Himachal Pradesh,6426759,1069724,2004
CAPT. S. S.  KALMOTIA ( RETD.),IND,0,Post Graduate,53,Hamirpur + Himachal Pradesh,179028,75000,2004
COL. MATWAR SINGH ( RETD.),IND,0,Graduate,60,Hamirpur + Himachal Pradesh,196000,10000,2004
GOPI CHAND,IND,0,Graduate,49,Hamirpur + Himachal Pradesh,560000,0,2004
KHUSHI RAM,IND,0,Graduate,58,Hamirpur + Himachal Pradesh,0,0,2004
RANJIT SINGH,JD(S),0,Post Graduate,72,Hamirpur + Himachal Pradesh,10000,0,2004
ABDUL RASHID SHAHEEN   Winner ,JKN,0,Post Graduate,54,Baramulla + Jammu & Kashmir,17174843,1056615,2004
GHULAM RASOOL KAR,INC,0,Literate,82,Baramulla + Jammu & Kashmir,7438900,0,2004
MIR KHURSHEED ABBASI,IND,0,Post Graduate,44,Baramulla + Jammu & Kashmir,300000,0,2004
MOHMAD AKBAR,BJP,0,Graduate Professional,51,Baramulla + Jammu & Kashmir,20000,58000,2004
NIZAM-UDDIN BHAT,JKPDP,0,Post Graduate,51,Baramulla + Jammu & Kashmir,1031057,5000,2004
SYED MOHD RAFIQ SHAH,JKNPP,0,Literate,36,Baramulla + Jammu & Kashmir,8360,0,2004
OMAR ABDULLAH   Winner ,JKN,0,Graduate,32,Srinagar + Jammu & Kashmir,19684236,54998,2004
ABDUL RASHID LONE,IND,0,Literate,37,Srinagar + Jammu & Kashmir,0,0,2004
ADVOCATE GHULAM NABI LONE,JKPDP,0,Post Graduate,50,Srinagar + Jammu & Kashmir,364000,417458,2004
BANSI LAL,BSP,0,Doctorate,58,Srinagar + Jammu & Kashmir,12530000,5500000,2004
BASHIR AHMAD,JKNPP,0,Graduate Professional,45,Srinagar + Jammu & Kashmir,592000,0,2004
DARAKSHAN ANDRABI,SDP,0,Doctorate,30,Srinagar + Jammu & Kashmir,92000,0,2004
IFTIKHAR SADIQ,BJP,0,Graduate,38,Srinagar + Jammu & Kashmir,610000,0,2004
KRISHAN KUMAR,IND,0,Graduate Professional,49,Srinagar + Jammu & Kashmir,17310000,300000,2004
MEHBOOBA,IND,0,Others,52,Srinagar + Jammu & Kashmir,40000,0,2004
MOHMAD YOUSUF  WANI,AIFB,0,Graduate,29,Srinagar + Jammu & Kashmir,550000,0,2004
MUSHTAQ SHAMIM,IND,0,Graduate,35,Srinagar + Jammu & Kashmir,210000,0,2004
NAZIR AHMAD KHAN,IND,0,Graduate,38,Srinagar + Jammu & Kashmir,800000,18000,2004
PEER ALI SHAH,JKAL,0,10th Pass,35,Srinagar + Jammu & Kashmir,15000,0,2004
MEHBOOBA MUFTI   Winner ,JKPDP,0,Graduate Professional,42,Anantnag + Jammu & Kashmir,450000,0,2004
AB. MAJEED NAIKOO,IND,0,Illiterate,42,Anantnag + Jammu & Kashmir,0,0,2004
DR. MEHBOOB BEG,JKN,0,Doctorate,62,Anantnag + Jammu & Kashmir,46545000,494000,2004
GH. MOHD. TANTARY,SAP,0,12th Pass,54,Anantnag + Jammu & Kashmir,0,0,2004
GH. MOHI-UD-DIN DAR,IND,0,Not Given,35,Anantnag + Jammu & Kashmir,0,0,2004
GH. RASOOL,IND,0,12th Pass,42,Anantnag + Jammu & Kashmir,110000,0,2004
HAMIDULLAH WANI,AIFB,0,10th Pass,39,Anantnag + Jammu & Kashmir,6273500,0,2004
IMTIYAZ AHMAD RATHER,IND,0,Not Given,32,Anantnag + Jammu & Kashmir,600,0,2004
MOHAMAD YUSUF TARIGAMI,CPM,0,12th Pass,54,Anantnag + Jammu & Kashmir,5516268,0,2004
MOHD. MAQBOOL DAR,IND,0,Post Graduate,65,Anantnag + Jammu & Kashmir,1530000,0,2004
MOHD. YOUSUF QURASHI,RLD,0,Not Given,54,Anantnag + Jammu & Kashmir,3000000,0,2004
RAMESH KUMAR BHAT,IND,0,10th Pass,43,Anantnag + Jammu & Kashmir,1419045,0,2004
SANJAY SARAF,LJNSP,0,Post Graduate,35,Anantnag + Jammu & Kashmir,380000,0,2004
SOFI MOHD. YOUSUF,BJP,0,10th Pass,42,Anantnag + Jammu & Kashmir,270000,0,2004
THUPSTAN CHHEWANG   Winner ,IND,0,Graduate Professional,56,Ladakh + Jammu & Kashmir,6139045,230415,2004
HASSAN KHAN,JKN,0,Graduate,66,Ladakh + Jammu & Kashmir,3095000,0,2004
SONAM PALZOR,BJP,0,Graduate,63,Ladakh + Jammu & Kashmir,5091759,0,2004
WAZIR MOHD. ALI,IND,0,Graduate,66,Ladakh + Jammu & Kashmir,1004000,0,2004
