Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
ANIL KUMAR ALIAS ANIL GUPTA,JVM(P),0,8th Pass,40,Banka + Bihar,1902000,200000,2009
ARVIND KUMAR SAH,RPP,0,Doctorate,42,Banka + Bihar,840347,479000,2009
DAMODAR RAWAT,JD(U),0,Post Graduate,47,Banka + Bihar,1999171,0,2009
GRIDHARI YADAV,INC,0,Post Graduate,44,Banka + Bihar,6837392,358535,2009
JAI PRAKESH NARAIN YADAV,RJD, 1 ,Post Graduate,55,Banka + Bihar,10602450,992900,2009
KEDAR PRASAD SINGH,Samajwadi Janata Party (Rashtriya),0,Post Graduate,61,Banka + Bihar,3564618,126858,2009
MAHBOOB ALAM ANSARI,BMF,0,Graduate,50,Banka + Bihar,32000,0,2009
MUKESH KUMAR SINGH,BSP, 1 ,Graduate,45,Banka + Bihar,14630000,557000,2009
NARAYAN RAM,IND,0,Post Graduate,45,Banka + Bihar,421000,0,2009
RAJENDRA PANDIT NETAJEE,JMM, 1 ,10th Pass,57,Banka + Bihar,797000,150000,2009
SANJAY KUMAR,CPI,0,Post Graduate,45,Banka + Bihar,12988272,918450,2009
BIPIN KUMAR PASWAN,NBNP,0,8th Pass,26,Munger + Bihar,510000,0,2009
BRAHMANAND MANDAL,IND, 1 ,Graduate,55,Munger + Bihar,239000,700000,2009
KUNDAN KUMAR,BJJD, 1 ,Literate,33,Munger + Bihar,348000,0,2009
LOKNATH KUSHWAHA,BMF, 1 ,Literate,64,Munger + Bihar,50000,38,2009
MANNU MAHTO,BSP,0,Literate,32,Munger + Bihar,1325000,0,2009
NARESH MAHTO,IND,0,12th Pass,36,Munger + Bihar,25000,0,2009
PRAMOD KUMAR,IND,0,Post Graduate,42,Munger + Bihar,525131,10500,2009
PRAMOD KUMAR SINGH,Akhil Bharatiya Desh Bhakt Morcha,0,Graduate,40,Munger + Bihar,384000,0,2009
RADHIKA RAMAN SINGH,IND,0,Graduate,58,Munger + Bihar,1000000,0,2009
RAJENDRA PRASAD SINGH,IND,0,Graduate,59,Munger + Bihar,646000,0,2009
RAM BADAN ROY,RJD, 1 ,Post Graduate,54,Munger + Bihar,5086010,857332,2009
RAM LAKHAN SINGH,INC, 1 ,Post Graduate,51,Munger + Bihar,14824621,205773,2009
RAMDEO SINGH YADAV,IND, 4 ,Graduate,59,Munger + Bihar,4674507,459782,2009
RAMENDRA MOHAN RAJESH,RSWD, 1 ,Post Graduate,37,Munger + Bihar,671331,0,2009
SHAILENDRA KUMAR,IND,0,12th Pass,40,Munger + Bihar,604000,0,2009
SHANKAR LAL CHOKHANI,IND,0,10th Pass,51,Munger + Bihar,22573,0,2009
SURYODAY PASWAN,IND,0,Graduate,35,Munger + Bihar,5000,0,2009
UCHIT KUMAR,IND, 2 ,12th Pass,36,Munger + Bihar,0,0,2009
UMA SHANKAR BHAGAT ALIAS TUNTUN BHAIYA,IND,0,10th Pass,46,Munger + Bihar,135100660,36398744,2009
MIRZA MEHBOOB BEG   Winner ,JKN,0,Graduate Professional,59,Anantnag + Jammu & Kashmir,4850000,0,2009
ASIF JEELANI,AIFB,0,Post Graduate,39,Anantnag + Jammu & Kashmir,0,0,2009
BASHIR AHMAD KHAN,RNSP,0,Not Given,50,Anantnag + Jammu & Kashmir,86000,0,2009
BASHIR AHMAD MALIK,JKANC,0,Not Given,65,Anantnag + Jammu & Kashmir,245000,0,2009
FAYAZ AHMAD BHAT,SP,0,Graduate,40,Anantnag + Jammu & Kashmir,300000,0,2009
GH MOHI-UD-DIN SHAH,IND,0,Graduate,70,Anantnag + Jammu & Kashmir,630000,0,2009
MOHD RAFIQ WANI,LJP,0,10th Pass,39,Anantnag + Jammu & Kashmir,895000,0,2009
MOHD SIDIQ KHAN,BJP,0,10th Pass,43,Anantnag + Jammu & Kashmir,8750000,650000,2009
MUSHTAQ AHMAD GANIE,IJP,0,10th Pass,39,Anantnag + Jammu & Kashmir,367000,0,2009
NAZIR AHMAD BHAT,IND,0,10th Pass,32,Anantnag + Jammu & Kashmir,10000,75000,2009
NISAR AHMAD KHAN,BSP,0,12th Pass,41,Anantnag + Jammu & Kashmir,22500000,0,2009
PEER MOHD HUSSAIN,JKPDP,0,Graduate,66,Anantnag + Jammu & Kashmir,1900000,350000,2009
RAJIV MAHAJAN,IND,0,12th Pass,41,Anantnag + Jammu & Kashmir,4342462,0,2009
NARENDRA SINGH TOMAR   Winner ,BJP,0,Graduate,49,Morena + Madhya Pradesh,3453203,1780000,2009
AD. BAIJNATH KUSHWAHA,SP,0,Post Graduate,39,Morena + Madhya Pradesh,235000,50000,2009
ANITA HITENDRA CHOUDHARY,BHBP,0,12th Pass,32,Morena + Madhya Pradesh,205000,0,2009
BALVEER SINGH DANDOTIYA,BSP, 4 ,Graduate,46,Morena + Madhya Pradesh,22908043,0,2009
DEVENDRA SINGH SIKARWAR,AIFB,0,Literate,35,Morena + Madhya Pradesh,145000,0,2009
DHALLU (ALLAHBAKSH),IND,0,Literate,60,Morena + Madhya Pradesh,780000,0,2009
GANDRV,IND,0,Not Given,27,Morena + Madhya Pradesh,350000,0,2009
JOGENDR,IND,0,Not Given,30,Morena + Madhya Pradesh,287000,0,2009
JUGAL KISHOR PIPPAL,CPM,0,Literate,65,Morena + Madhya Pradesh,1843106,0,2009
KALAWATI RAMESH ARGAL,IND,0,Not Given,31,Morena + Madhya Pradesh,1254000,0,2009
MAHESH JATAV,IND,0,Graduate,32,Morena + Madhya Pradesh,36000,0,2009
MAHESH SINGH JATAV,IND,0,8th Pass,29,Morena + Madhya Pradesh,880000,0,2009
NARENDRA SINGH,IND,0,12th Pass,29,Morena + Madhya Pradesh,471000,0,2009
RAJVEER SINGH,IND,0,Graduate,29,Morena + Madhya Pradesh,794000,0,2009
RAM SEWAK,IND,0,Not Given,38,Morena + Madhya Pradesh,186000,0,2009
RAMBABU SINGH PARIHAR,LJP,0,12th Pass,45,Morena + Madhya Pradesh,58500,0,2009
RAMNIWAS KUSHWAH,IND,0,12th Pass,30,Morena + Madhya Pradesh,219100,0,2009
RAMNIWAS RAWAT,INC, 1 ,Post Graduate,50,Morena + Madhya Pradesh,7060140,2265416,2009
"SATYENDRA JAIN ""SHAMMI""",IND,0,Post Graduate,43,Morena + Madhya Pradesh,209000,0,2009
USHA RAWAT,IND,0,8th Pass,34,Morena + Madhya Pradesh,1070500,0,2009
UTTAM SINGH MITTAL,IND,0,8th Pass,32,Morena + Madhya Pradesh,147030,0,2009
VIJAY KUMAR,IND,0,Graduate,32,Morena + Madhya Pradesh,1281513,0,2009
VISHANLAL AGARWAL (GOKAL M.P.),SVSP,0,10th Pass,54,Morena + Madhya Pradesh,51000,600000,2009
VIVEK APTE,IND,0,Post Graduate,45,Morena + Madhya Pradesh,915000,0,2009
ASHOK ARGAL   Winner ,BJP, 4 ,12th Pass,39,Bhind + Madhya Pradesh,7972241,100000,2009
BHAGIRATH,IND,0,Graduate,33,Bhind + Madhya Pradesh,140000,0,2009
D.R.RAHUL,BSP,0,Graduate Professional,58,Bhind + Madhya Pradesh,9345000,0,2009
DR. BHAGIRATH PRASAD,INC,0,Doctorate,61,Bhind + Madhya Pradesh,17967761,3909323,2009
LALARAM,IND,0,Literate,46,Bhind + Madhya Pradesh,114000,0,2009
NAND KISHOR KORI,SP,0,Literate,43,Bhind + Madhya Pradesh,157000,0,2009
R.J.JATAV,IND,0,Literate,48,Bhind + Madhya Pradesh,96000,130000,2009
RAMSEVAK MORYA,IND,0,10th Pass,43,Bhind + Madhya Pradesh,418000,0,2009
SHAILENDRA SINGH ALIAS KALLU,IND,0,12th Pass,25,Bhind + Madhya Pradesh,20500,110000,2009
SHANKAR LAL VERMA,BHBP,0,Post Graduate,70,Bhind + Madhya Pradesh,1094019,0,2009
SHRIRAM RAHUL,BMM,0,12th Pass,41,Bhind + Madhya Pradesh,1060000,0,2009
TULSIRAM DHANUK THEKEDAR,IVD,0,Illiterate,60,Bhind + Madhya Pradesh,483000,336000,2009
VEERENDRA KUMAR GOYAL,IND,0,12th Pass,40,Bhind + Madhya Pradesh,845719,8000,2009
AJAB SINGH KUSHWAH,BSP, 1 ,Not Given,36,Gwalior + Madhya Pradesh,4406000,0,2009
ALOK JOSHI,IND,0,12th Pass,36,Gwalior + Madhya Pradesh,210600,0,2009
ANAND KUMAR,IND,0,8th Pass,36,Gwalior + Madhya Pradesh,500000,0,2009
ANAND SINGH KUSHWAH RAMAYNE,IND,0,8th Pass,41,Gwalior + Madhya Pradesh,5000,12000,2009
ASHOK SINGH,INC,0,Graduate,48,Gwalior + Madhya Pradesh,134970000,24585900,2009
AVTAR SINGH,LJP,0,5th Pass,38,Gwalior + Madhya Pradesh,227000,0,2009
DEEPAK KUMAR BANSAL RANGWALE,IND,0,Graduate,44,Gwalior + Madhya Pradesh,2478356,700000,2009
DEVENDRA BHARGAVA ADVOCATE,ABHM,0,Post Graduate,64,Gwalior + Madhya Pradesh,3000,0,2009
DR RAM GOPAL ADVOCATE,RPI(A),0,Post Graduate,70,Gwalior + Madhya Pradesh,3074000,0,2009
GAUTAM SINGH RAJPUT KUSHWAH,RSMD, 1 ,Others,42,Gwalior + Madhya Pradesh,910000,0,2009
JAGADISH GOBARA,IND,0,Not Given,55,Gwalior + Madhya Pradesh,1531500,250000,2009
KAPTAN SINGH MASTER,IND,0,12th Pass,45,Gwalior + Madhya Pradesh,1940000,0,2009
KOMAL ANURAGI,IND,0,Graduate,34,Gwalior + Madhya Pradesh,53000,0,2009
LAKHPAT SINGH KIRAR,Ambedkar Samaj Party,0,Literate,38,Gwalior + Madhya Pradesh,1819000,20000,2009
PADAM SINGH DHAKAD,IND,0,Post Graduate,33,Gwalior + Madhya Pradesh,2051000,0,2009
PANKAJ GOSWAMI,BHBP,0,Literate,30,Gwalior + Madhya Pradesh,85000,0,2009
RAJESH KUMAR SHARMA,IND,0,Not Given,34,Gwalior + Madhya Pradesh,25000,0,2009
RAM RATAN KUSHWAH,IND,0,Not Given,50,Gwalior + Madhya Pradesh,25000,0,2009
RAMESH CHANDRA SHARMA,IJP,0,Post Graduate,62,Gwalior + Madhya Pradesh,2983000,0,2009
SAEED KHAN DABBU,IND,0,8th Pass,40,Gwalior + Madhya Pradesh,114000,0,2009
SHRIKRISHNA ALIAS SIRIYA,IND,0,Literate,57,Gwalior + Madhya Pradesh,33000,0,2009
YASMIN KHAN,IND,0,Literate,35,Gwalior + Madhya Pradesh,146000,0,2009
JYOTIRADITYA MADHAVRAO SCINDIA   Winner ,INC,0,Post Graduate,38,Guna + Madhya Pradesh,149094212,0,2009
ABDUL RASHEED,AD,0,12th Pass,35,Guna + Madhya Pradesh,2140500,70000,2009
ANIL DWIVEDI,IND,0,Not Given,28,Guna + Madhya Pradesh,625000,0,2009
DR.NAROTTAM MISHRA,BJP,0,Doctorate,48,Guna + Madhya Pradesh,6496949,890000,2009
HAJARI LAL KOTIA (RATHOR),IND,0,Post Graduate,38,Guna + Madhya Pradesh,86600,0,2009
ISHLAM KHAN RAIAN,IND,0,5th Pass,37,Guna + Madhya Pradesh,257000,0,2009
KISHORILAL CHAURASIYA GUNA WALE,IND,0,12th Pass,71,Guna + Madhya Pradesh,251000,0,2009
KRISHNA KANT CHAUBEY PAPPU MAHARAJ,IND,0,10th Pass,42,Guna + Madhya Pradesh,532500,0,2009
LAKHAN LAL,IND,0,8th Pass,26,Guna + Madhya Pradesh,104000,0,2009
LALU URF ATAL LAL,BHBP,0,Literate,36,Guna + Madhya Pradesh,25000,0,2009
LOKPAL LODHI,BSP,0,Graduate,38,Guna + Madhya Pradesh,2162784,500000,2009
MAHADEV PRASAD TIWARI,IND,0,Others,50,Guna + Madhya Pradesh,702346,0,2009
MANIRAM RAM JATAV,LJP,0,12th Pass,27,Guna + Madhya Pradesh,165000,0,2009
MOHAMMD IRSHADA QUAZI,IND,0,Graduate,41,Guna + Madhya Pradesh,141400,0,2009
P.MAHESH CHANDRA SHASHTRI,IND,0,12th Pass,55,Guna + Madhya Pradesh,691000,400549,2009
PT.ASHOK SHARMA BADE BHAIYA,IND,0,10th Pass,44,Guna + Madhya Pradesh,1277000,0,2009
SUMAN SINGH SIKARWAR ADVOCATE,IND,0,Graduate Professional,39,Guna + Madhya Pradesh,4734000,220000,2009
VIJAY KUMAR JAIN,IND, 1 ,5th Pass,51,Guna + Madhya Pradesh,1993000,0,2009
AHIRWAR NARESH BOUDHA,BSP, 5 ,Post Graduate,37,Sagar + Madhya Pradesh,1205000,80200,2009
ARVIND DANGI,PRSP,0,Literate,34,Sagar + Madhya Pradesh,0,0,2009
ASHOK MISHRA,IND,0,8th Pass,45,Sagar + Madhya Pradesh,0,0,2009
ASLAM SHER KHAN,INC,0,Graduate,55,Sagar + Madhya Pradesh,15361172,677245,2009
DHAN SINGH AHIRWAR,LJP,0,Post Graduate,33,Sagar + Madhya Pradesh,60000,0,2009
GOMAT SINGH MAHARAJ SINGH DANGI,IND,0,Literate,71,Sagar + Madhya Pradesh,6215000,200000,2009
GOURI SINGH YADAV,SP,0,8th Pass,59,Sagar + Madhya Pradesh,13104000,4800000,2009
RAMKISHAN RAMA,IND,0,10th Pass,39,Sagar + Madhya Pradesh,75000,0,2009
SANJAY BHAI ADVOCATE RAVIDASI,GMS,0,Post Graduate,31,Sagar + Madhya Pradesh,76000,0,2009
SIDHARTH BOUDHA AHIRWAR,RPI(A),0,8th Pass,35,Sagar + Madhya Pradesh,0,0,2009
VINOD DIWAR GOUND,GGP,0,12th Pass,27,Sagar + Madhya Pradesh,155000,0,2009
VIRENDRA KUMAR   Winner ,BJP,0,Doctorate,55,Tikamgarh + Madhya Pradesh,2551466,0,2009
AHIRWAR GYADIN,IND, 1 ,12th Pass,42,Tikamgarh + Madhya Pradesh,1285715,97500,2009
AHIRWAR JAGDISH PRASAD,LJP,0,Graduate,28,Tikamgarh + Madhya Pradesh,37000,0,2009
AHIRWAR RAMSWAROOP,IND,0,Not Given,38,Tikamgarh + Madhya Pradesh,460521,0,2009
AHIRWAR VRINDAVAN,INC,0,12th Pass,39,Tikamgarh + Madhya Pradesh,163000,0,2009
CHAMAN LAL,IND,0,8th Pass,74,Tikamgarh + Madhya Pradesh,61500,0,2009
CHINTAMAN KORI RAMPURIYA,SP,0,12th Pass,64,Tikamgarh + Madhya Pradesh,5282383,0,2009
DAYARAM,IND,0,8th Pass,30,Tikamgarh + Madhya Pradesh,150000,0,2009
G.D.,BSP,0,Graduate Professional,62,Tikamgarh + Madhya Pradesh,2007070,50000,2009
KAMLAPAT KUMHAR,IND,0,8th Pass,40,Tikamgarh + Madhya Pradesh,660000,0,2009
KHARGA PRASAD,IND,0,8th Pass,58,Tikamgarh + Madhya Pradesh,389000,0,2009
LAXMI PRASAD AHIRWAR,IND,0,10th Pass,40,Tikamgarh + Madhya Pradesh,525000,0,2009
PARWAT LAL,IND,0,12th Pass,35,Tikamgarh + Madhya Pradesh,817600,155000,2009
RAMCHARAN AHIRWAR,IND,0,5th Pass,47,Tikamgarh + Madhya Pradesh,468000,0,2009
SHRIPAT SHIKSHAK,IND,0,12th Pass,37,Tikamgarh + Madhya Pradesh,173000,0,2009
VISHAN LAL BASHNKAR,PRSP,0,Illiterate,43,Tikamgarh + Madhya Pradesh,230000,0,2009
VRINDAVAN AHIRWAR,IND,0,12th Pass,39,Tikamgarh + Madhya Pradesh,163000,0,2009
SHIVRAJ BHAIYA   Winner ,BJP,0,12th Pass,68,Damoh + Madhya Pradesh,8929326,286513,2009
AHIR KAMLA YADAV,SP,0,Literate,55,Damoh + Madhya Pradesh,5250000,0,2009
BHAGIRATH KURMI,RDMP,0,5th Pass,64,Damoh + Madhya Pradesh,1151000,180000,2009
CHANDRABHAN BHAIYA JATASHANKAR COLONY DAMOH,IND,0,5th Pass,45,Damoh + Madhya Pradesh,35000,0,2009
CHANDRABHAN BHAIYA PARSORIA NAHAR,IND,0,12th Pass,37,Damoh + Madhya Pradesh,261532,0,2009
GAFFAR ALI,IND,0,Post Graduate,70,Damoh + Madhya Pradesh,2650000,0,2009
GOPAL BHAIYA,IND,0,10th Pass,45,Damoh + Madhya Pradesh,30000,0,2009
HARIRAM THAKUR,GGP, 2 ,Not Given,37,Damoh + Madhya Pradesh,250000,0,2009
JANKI PRASAD,IND,0,Graduate,62,Damoh + Madhya Pradesh,431000,0,2009
JAYANT BHAIYA,IND,0,8th Pass,31,Damoh + Madhya Pradesh,30000,0,2009
KASHIRAM ALIAS KAMLESH DHURVE,GMS,0,8th Pass,35,Damoh + Madhya Pradesh,0,0,2009
MANOJ DEVALIYA,BJBP, 2 ,12th Pass,28,Damoh + Madhya Pradesh,50000,0,2009
NANNE LAL,IND,0,5th Pass,52,Damoh + Madhya Pradesh,75500,0,2009
RAMPHOOL DAHAYAT,IND,0,10th Pass,39,Damoh + Madhya Pradesh,145000,0,2009
SHIV RAJ ALIAS BADE BHAIYA,IND,0,Illiterate,47,Damoh + Madhya Pradesh,81660,0,2009
SHIVRAJ BHAIYA,SVSP,0,12th Pass,68,Damoh + Madhya Pradesh,8929326,286513,2009
SHIVRAJ BHAIYA BADE THAKUR,IND,0,5th Pass,25,Damoh + Madhya Pradesh,70000,0,2009
SHIVRAJ SINGH BANDA,IND,0,10th Pass,34,Damoh + Madhya Pradesh,33833,0,2009
SHIVRAJ SINGH NAYAKHEDA APPCHAND,IND,0,Literate,35,Damoh + Madhya Pradesh,31500,0,2009
VIJAY SINGH RAJPOOT,IND,0,12th Pass,32,Damoh + Madhya Pradesh,70000,0,2009
NARAYANSINGH AMLABE   Winner ,INC,0,12th Pass,58,Rajgarh + Madhya Pradesh,3808133,161617,2009
BALBIR CHOUDHARY PATRAKAR,IND,0,Graduate,52,Rajgarh + Madhya Pradesh,1350000,10000,2009
INDER SING LODHI,IND,0,Graduate,34,Rajgarh + Madhya Pradesh,3719050,0,2009
LAKSHMAN SINGH,BJP,0,Graduate,54,Rajgarh + Madhya Pradesh,84812156,3831838,2009
LAXMAN VERMA,IND,0,Post Graduate,64,Rajgarh + Madhya Pradesh,184000,0,2009
LAXMANSINGH AAMDOR,IND, 1 ,5th Pass,28,Rajgarh + Madhya Pradesh,964800,0,2009
RAJESH RATELIYA,LJP,0,10th Pass,27,Rajgarh + Madhya Pradesh,150000,0,2009
SHIVNARAYAN AHIRWAR,BSP,0,Post Graduate,33,Rajgarh + Madhya Pradesh,253000,0,2009
SHYAM SUNDER RATHI,SHS,0,Post Graduate,50,Rajgarh + Madhya Pradesh,16611190,555000,2009
SAJJAN SINGH VERMA   Winner ,INC,0,Post Graduate,57,Dewas + Madhya Pradesh,27042325,1104525,2009
BALRAM SUKHRAM KALYANE,RWS,0,Literate,57,Dewas + Madhya Pradesh,352800,0,2009
BHAGIRATH PARIHAR,BSP,0,8th Pass,56,Dewas + Madhya Pradesh,3265369,0,2009
DR. GANGARAM JOGCHAND,LJP,0,Literate,34,Dewas + Madhya Pradesh,420000,15000,2009
JAYRAM SOLANKI,IND,0,Not Given,33,Dewas + Madhya Pradesh,7000,0,2009
JORAVAR SINGH DUDI,PRSP,0,Graduate,66,Dewas + Madhya Pradesh,3711200,94196,2009
MOHAN SIH MALVIYA,IND,0,Graduate,28,Dewas + Madhya Pradesh,65000,0,2009
PRO. B.S. MALVIYA,IND,0,Post Graduate,66,Dewas + Madhya Pradesh,13425000,250000,2009
THAVARCHAND GEHLOT,BJP,0,Graduate,62,Dewas + Madhya Pradesh,4387856,2382029,2009
THAVARSINGH,IND,0,Illiterate,48,Dewas + Madhya Pradesh,43000,0,2009
GUDDU PREMCHAND   Winner ,INC, 3 ,5th Pass,41,Ujjain + Madhya Pradesh,105031313,1500000,2009
ASHOK NARAYAN,IND,0,10th Pass,31,Ujjain + Madhya Pradesh,37214,32472,2009
BABOOLAL THAWALIYA,BSP,0,Graduate,43,Ujjain + Madhya Pradesh,50000,0,2009
DINESH JATWA,IND,0,Graduate,30,Ujjain + Madhya Pradesh,344000,0,2009
DR. SATYANARAYAN JATIYA,BJP,0,Doctorate,63,Ujjain + Madhya Pradesh,3188630,0,2009
INDARALAL VARMA,IND,0,12th Pass,58,Ujjain + Madhya Pradesh,7615000,0,2009
LALCHAND BERWA GOME,IND, 1 ,10th Pass,52,Ujjain + Madhya Pradesh,1190000,0,2009
MADANLAL RAJORA,LJP,0,Graduate,44,Ujjain + Madhya Pradesh,805000,100000,2009
SHIVKUMAR GAUR,IND,0,12th Pass,41,Ujjain + Madhya Pradesh,66000,0,2009
MEENAKSHI NATRAJAN   Winner ,INC,0,Post Graduate,36,Mandsour + Madhya Pradesh,1126966,0,2009
BANO BEE,BMSM,0,Not Given,61,Mandsour + Madhya Pradesh,150000,0,2009
BHERULAL MALVIY (BALAI),BSP,0,5th Pass,56,Mandsour + Madhya Pradesh,290000,80000,2009
DR. LAXMINARAYAN PANDEY,BJP,0,Post Graduate,80,Mandsour + Madhya Pradesh,4101337,0,2009
HAJI NISAR AHMED CHOUDHARY,IND,0,Not Given,75,Mandsour + Madhya Pradesh,30508,0,2009
KAILASH NARAYAN RATNAWAT,IND,0,Not Given,54,Mandsour + Madhya Pradesh,2062340,0,2009
MOINUDDIN KHAN PATHAN,IND, 1 ,8th Pass,31,Mandsour + Madhya Pradesh,1332000,125000,2009
P. DINESH NAGAR,IND,0,Not Given,36,Mandsour + Madhya Pradesh,838100,0,2009
RAJENDRA SINGH GAUTAM,IND, 8 ,Not Given,55,Mandsour + Madhya Pradesh,14011240,433543,2009
RAM DAYAL GUJRATI,IND,0,Not Given,62,Mandsour + Madhya Pradesh,200000,0,2009
SHAIKH AZIZUDDEN QURAISHI,AIFB,0,Literate,62,Mandsour + Madhya Pradesh,1500000,0,2009
KANTILAL BHURIA   Winner ,INC,0,Post Graduate,59,Ratlam + Madhya Pradesh,30557089,0,2009
BHADIYA DABAR,IND,0,Not Given,49,Ratlam + Madhya Pradesh,1690000,0,2009
BHERUSINGH DAMOR,JD(U),0,10th Pass,63,Ratlam + Madhya Pradesh,1270000,33000,2009
DILEEP SINGH BHURIA,BJP,0,10th Pass,63,Ratlam + Madhya Pradesh,8670000,0,2009
JALAM SINGH PATEL,RDMP,0,Graduate,40,Ratlam + Madhya Pradesh,154000,0,2009
JEEVANLAL,SP,0,5th Pass,38,Ratlam + Madhya Pradesh,401000,0,2009
KALUSINGH BHABHR,SHS,0,5th Pass,27,Ratlam + Madhya Pradesh,1906500,0,2009
RAMESH SOLANKI,BSP,0,12th Pass,35,Ratlam + Madhya Pradesh,100000,0,2009
RAMESHWOR SINGAR,IND,0,12th Pass,32,Ratlam + Madhya Pradesh,218470,0,2009
UDAY SINGH MACHAR,RPI(A),0,Literate,38,Ratlam + Madhya Pradesh,1100120,0,2009
GAJENDRASINGH RAJUKHEDI   Winner ,INC,0,Graduate Professional,45,Dhar + Madhya Pradesh,20653466,0,2009
AJAY RAWAT,BSP,0,Graduate,27,Dhar + Madhya Pradesh,116000,0,2009
BAPUSINGH BHAGHEL,RPI(A),0,Graduate,40,Dhar + Madhya Pradesh,635000,0,2009
BHIMA BHURIYA,IND,0,Literate,54,Dhar + Madhya Pradesh,551148,0,2009
HARIRAM PATEL DELMIWALA,IND, 9 ,10th Pass,39,Dhar + Madhya Pradesh,1693944,0,2009
JITENDRASINGH BHAGHEL,GGP, 2 ,Others,31,Dhar + Madhya Pradesh,1300,87500,2009
KARANSINGH,IND,0,5th Pass,45,Dhar + Madhya Pradesh,4393000,562500,2009
KHUMANSINGH BARIYA,IND,0,Not Given,48,Dhar + Madhya Pradesh,2217000,200000,2009
MADAN BHAI AMLAWAR,IND,0,Illiterate,49,Dhar + Madhya Pradesh,1415000,30000,2009
MUKAMSINGH KIRADE,BJP,0,12th Pass,39,Dhar + Madhya Pradesh,7325959,1067936,2009
RAMSINGH PATEL,SHS,0,8th Pass,65,Dhar + Madhya Pradesh,10000,0,2009
SUMITRA MAHAJAN (TAI)   Winner ,BJP,0,Post Graduate,65,Indore + Madhya Pradesh,7974006,4429400,2009
AJIT KUMAR JAIN (PATWA),IND,0,8th Pass,55,Indore + Madhya Pradesh,660000,0,2009
CHINTAN TRIVEDI,IND,0,12th Pass,27,Indore + Madhya Pradesh,4160,0,2009
DR. ANITA YADAV,SP,0,Doctorate,38,Indore + Madhya Pradesh,229780,243760,2009
GAJENDRA SINGH GAUR,IND,0,Graduate,26,Indore + Madhya Pradesh,418500,0,2009
GHANSHYAM CHANDEL,IND,0,Graduate,50,Indore + Madhya Pradesh,1342500,19000,2009
MOHAN CHOUHAN MALVIYA,PRSP,0,8th Pass,39,Indore + Madhya Pradesh,665000,0,2009
NAND KISHORE SONI,IND,0,Not Given,48,Indore + Madhya Pradesh,1182725,0,2009
PARMANAND METHARAM TOLANI,IND,0,10th Pass,49,Indore + Madhya Pradesh,595500,0,2009
RADHESHYAM MUKATI,LPSP, 1 ,12th Pass,38,Indore + Madhya Pradesh,2005000,0,2009
RAHIM KHAN,BSP, 3 ,12th Pass,35,Indore + Madhya Pradesh,1800000,0,2009
RAMSINGH,RPIE,0,Literate,61,Indore + Madhya Pradesh,0,0,2009
S. R. MANDLOI,IND,0,8th Pass,27,Indore + Madhya Pradesh,0,100000,2009
SAMADHAN NAIK,RPI(A),0,10th Pass,59,Indore + Madhya Pradesh,110500,0,2009
SANJAY SINGH BHADORIYA (PAPPU),RJD,0,Graduate,45,Indore + Madhya Pradesh,6184200,860000,2009
SATYNARAYAN PATEL,INC, 1 ,12th Pass,41,Indore + Madhya Pradesh,387505497,1508521,2009
SHIKHAR CHAND PATODI (JAIN),IND,0,Post Graduate,52,Indore + Madhya Pradesh,237500,0,2009
VISHNU DAS,IND,0,Post Graduate,54,Indore + Madhya Pradesh,300502,166000,2009
MAKNSINGH SOLANKI (BABUJI)   Winner ,BJP,0,5th Pass,55,Khargone + Madhya Pradesh,5838265,204826,2009
BALARAM BACHCHAN,INC, 1 ,Graduate Professional,42,Khargone + Madhya Pradesh,20306883,2788979,2009
BHAGWAN CHOTHIYA,IND,0,Illiterate,31,Khargone + Madhya Pradesh,315000,0,2009
BHAI KIRNSINGH BADOLE (KIRESH),CPI, 1 ,12th Pass,29,Khargone + Madhya Pradesh,5000,0,2009
D.R.BARDE,BSP,0,Graduate,51,Khargone + Madhya Pradesh,520000,10585,2009
DAYARAM GHISYA,IND,0,8th Pass,35,Khargone + Madhya Pradesh,55000,0,2009
DONGER ONKAR,IND,0,Illiterate,39,Khargone + Madhya Pradesh,140000,0,2009
FIFASINGH THAKUR,IND,0,8th Pass,42,Khargone + Madhya Pradesh,315000,33714,2009
GAJANAN AAPSING BRAHMANE,IND, 1 ,12th Pass,34,Khargone + Madhya Pradesh,573000,0,2009
RAMESHVAR DOGAREEYA RAWAT,IND,0,8th Pass,27,Khargone + Madhya Pradesh,70000,0,2009
SAKHARAM VERMA,GGP,0,Others,61,Khargone + Madhya Pradesh,1510000,0,2009
ARUN SUBHASHCHANDRA YADAV   Winner ,INC, 1 ,Graduate,36,Khandwa + Madhya Pradesh,53289688,27562966,2009
ABDUL GAFUR GUDDU PIRJI,IND,0,5th Pass,56,Khandwa + Madhya Pradesh,400000,0,2009
BABA ABDUL HAMEED,IND,0,Literate,64,Khandwa + Madhya Pradesh,6585000,0,2009
DADA SAHEB WAMANRAO SASANE,BSP, 1 ,12th Pass,43,Khandwa + Madhya Pradesh,4862690,1692000,2009
HABIB SURUR,MUL, 2 ,8th Pass,54,Khandwa + Madhya Pradesh,1524345,0,2009
HAJI NOORULLA,LJP, 2 ,5th Pass,46,Khandwa + Madhya Pradesh,1193002,0,2009
HAJI ZAKIR HUSSAIN DURRANY ENGINEER,CPI,0,Post Graduate,46,Khandwa + Madhya Pradesh,1750000,600000,2009
